Hiérarchie territoriale,,,,,,,,
"Un quartier par ligne. Les quartiers d'une même area partagent Territoire, Code area et distributeur. La colonne Équivalence donne la correspondance North/South.",,,,,,,,
,,,,,,,,
Pays,Division,Équiv.,Sous-région,Équiv.,Territoire,Code area,Quartier,Distributeur
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,MRCHE,Marche,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,MRCHE,Zele,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,MRCHE,Dayagoine,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,MRCHE,Municipal,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,MRCHE,Campus,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,MRCHE,Quartier thérèse,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,CAFOP,Cafop,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,CAFOP,Camp SEA,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,CAFOP,Lycée club,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,CAFOP,Commerce,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,CAFOP,Koko,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,CAFOP,Libreville,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,BKOUMA,Biankouma,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,BKOUMA,Bafing,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,BKOUMA,Touba,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,BKOUMA,Koro,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,BKOUMA,Complexe,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,BKOUMA,Sangouine,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Man,MANVI,Man ville,ALI BABA CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,NBOUHI,Nanbouhi,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,NBOUHI,Camp manoir,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,NBOUHI,Chateau résidentiel,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,NBOUHI,Gabon,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,NBOUHI,Gbakalepa,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,NBOUHI,Yabayo,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,ANMANB,Anoumanbo,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,ANMANB,Hibiscus,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,ANMANB,Sicogi,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,ANMANB,Sans fil,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,ANMANB,Zone 4,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,ANMANB,KBF,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,SBRE,Okrouyo,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,SBRE,Guehio,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,SBRE,Buyo,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,SBRE,Bakayo,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,SBRE,osserie,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,SBRE,logboville,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,SBRE,Dapea,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,SBRE,lessirie,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,SBRE,commerce,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,SBRE,kpeiri,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,SBRE,opouyo,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,SBRE,cité ouvriere,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Soubre,ISSIA,"Issia & Environs (mira, zobia, commerce, Saioua)",SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,MNGA,Monogaga,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,MNGA,Dabiho,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,MNGA,Marche,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,MNGA,Doupoudou,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,GRDMRCH,Grand marche,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,GRDMRCH,Bereby,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,GRDMRCH,Commerce,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,CTE,Cité,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,CTE,Jule Ferry,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,CTE,Lac,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,CTE,Sewke,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,CTE,Bardot,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,JLESFE,Lac,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,JLESFE,Jules ferry,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,JLESFE,Zone industrielle,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,JLESFE,Bardot,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,CRDOR,Corridor,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,CRDOR,Gare,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,CRDOR,Sotref,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,San Pedro,CRDOR,Dafci,ETABLISSEMENT LEMRABOTT & FRÈRES
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 2,SLEIL,Zapata,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 2,SLEIL,Garahio,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 2,SLEIL,Babre,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 2,SLEIL,Soleil,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 2,SLEIL,Dioulabougou,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 2,CRDORS,Dares salam,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 2,CRDORS,Grarage Koffi,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 2,CRDORS,Garage Dosso,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 2,CRDORS,Corridor Sinfra,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 2,Ggnoa2,Gagnoa 2,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 2,Ggnoa2,Guiberoua,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 2,Ggnoa2,Issia,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 2,Ggnoa2,Gueyo,SOCOCE INTERIEUR
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 1,CMRCE,Commerce,SOMALI-CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 1,CMRCE,Gbakayo,SOMALI-CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 1,CMRCE,Galebre,SOMALI-CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 1,CMRCE,Tchedelei,SOMALI-CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 1,SLEIL,Soleil,SOMALI-CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 1,SLEIL,Delbo,SOMALI-CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 1,SLEIL,Millionnaire,SOMALI-CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 1,SLEIL,Commerce,SOMALI-CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 1,GBKY,Dioulabougou,SOMALI-CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 1,GBKY,Katalina,SOMALI-CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 1,GBKY,Commerce,SOMALI-CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Gagnoa 1,GBKY,Gbakayo,SOMALI-CI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Divo,SKOURA,Doukakou,RIDACOM
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Divo,SKOURA,Sokoura,RIDACOM
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Divo,SKOURA,Commerce,RIDACOM
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Divo,SKOURA,Bribore,RIDACOM
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Divo,LBANAIS,Konankro,RIDACOM
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Divo,LBANAIS,Libanais,RIDACOM
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Divo,LBANAIS,Jerusalem,RIDACOM
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Divo,LBANAIS,Dialogue 2,RIDACOM
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Divo,LBANAIS,Dioulabougou,RIDACOM
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Divo,DLOGUE1,Commerce,RIDACOM
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Divo,DLOGUE1,Dialogue 1,RIDACOM
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Divo,DLOGUE1,Gremian,RIDACOM
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Divo,DLOGUE1,Benoi,RIDACOM
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Guiglo 1,Giglo1N,Guiglo 1 nord,ETABLISSEMENT EL VALAH SARL
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Guiglo 1,Giglo1S,Guiglo 1 sud,ETABLISSEMENT EL VALAH SARL
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Guiglo 1,Giglo1DK,Guiglo 1,ETABLISSEMENT EL VALAH SARL
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Guiglo 1,Giglo1DK,Duekoué,ETABLISSEMENT EL VALAH SARL
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Guiglo 2,Giglo2N,Guiglo 2 Nord,SODISMAF
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Guiglo 2,Giglo2S,Guiglo 2 sud,SODISMAF
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Guiglo 2,Giglo2TBA,Guiglo 2,SODISMAF
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Guiglo 2,Giglo2TBA,Touba,SODISMAF
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Odienne,ODNE1,Odiénne 1,BALDE IBRAHIMA
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Odienne,ODNE2,Odiénne 2,BALDE IBRAHIMA
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Odienne,SMTIGLA,Odiénne,BALDE IBRAHIMA
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Odienne,SMTIGLA,Tiémé,BALDE IBRAHIMA
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Odienne,SMTIGLA,Madinani,BALDE IBRAHIMA
Cote d'Ivoire,NORTHDIV,UP COUNTRY,WEST,NORTH 2,Odienne,SMTIGLA,Samatiguila,BALDE IBRAHIMA
Cote d'Ivoire,NORTHDIV,UP COUNTRY,CNE,NORTH 1,Bouna,NIBLCAMA,NI3-BLONTIARA,ABDI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,CNE,NORTH 1,Bouna,NIBLCAMA,DOROPO2-DASSIKELE,ABDI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,CNE,NORTH 1,Bouna,NIBLCAMA,BOBOSSO-ZONGO,ABDI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,CNE,NORTH 1,Bouna,NIBLCAMA,commerce,ABDI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,CNE,NORTH 1,Bouna,NIBLCAMA,TEFRO-BOUNA2,ABDI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,CNE,NORTH 1,Bouna,NIBLCAMA,CAMARASSO,ABDI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,CNE,NORTH 1,Bouna,BNGO,BOUNA,ABDI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,CNE,NORTH 1,Bouna,BNGO,BROMAKOTE-VARALE,ABDI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,CNE,NORTH 1,Bouna,BNGO,VARALE-DOROPO,ABDI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,CNE,NORTH 1,Bouna,BNGO,AXE BOUNA-VONKORO,ABDI
Cote d'Ivoire,NORTHDIV,UP COUNTRY,CNE,NORTH 1,Bouna,BNGO,AXE BOUNA- MANGO,ABDI
